Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1972766,4/14/2015 14:16,4/14/2015 14:14,479043,96766686,479043,202,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972766/SRR1972766.sralite.1,SRX994043,G4338.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908624,SAMN03253946,simple,186538,Zaire ebolavirus,G4338.1,,,,,,,no,,,,,BI,SRA178666,,public,163716C2039113D833E6DC564854509C,5AC60278057E5DBAD963623B0880DE87
SRR1972767,4/14/2015 14:15,4/14/2015 14:14,140705,28422410,140705,202,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972767/SRR1972767.sralite.1,SRX994044,G4342.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908622,SAMN03253947,simple,186538,Zaire ebolavirus,G4342.1,,,,,,,no,,,,,BI,SRA178666,,public,65DAE81950B480FCE632144654408443,448F1987175D51BD8E9F3C25A1DCF146
SRR1972768,4/14/2015 14:14,4/14/2015 14:12,984281,198824762,984281,202,109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972768/SRR1972768.sralite.1,SRX994045,G4345.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908623,SAMN03253948,simple,186538,Zaire ebolavirus,G4345.1,,,,,,,no,,,,,BI,SRA178666,,public,59439AFDA750F941D797E1A171B468EA,F0CF9DEE05525D069FD36B32D9C370A5
SRR1972769,4/14/2015 14:14,4/14/2015 14:12,198448,40086496,198448,202,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972769/SRR1972769.sralite.1,SRX994046,G4346.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908621,SAMN03253949,simple,186538,Zaire ebolavirus,G4346.1,,,,,,,no,,,,,BI,SRA178666,,public,24C4F6C4C09BC73E967B921B0E2C24DB,2149286315F3DC4E50AB53C038025C73
SRR1972770,4/14/2015 14:14,4/14/2015 14:12,1115495,225329990,1115495,202,125,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972770/SRR1972770.sralite.1,SRX994047,G4347.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908620,SAMN03253950,simple,186538,Zaire ebolavirus,G4347.1,,,,,,,no,,,,,BI,SRA178666,,public,3675B094FA32F5728EA9C95F0841B450,4DF28EF170B0E4B1109E2954D7DC574F
SRR1972771,4/14/2015 14:14,4/14/2015 14:12,853194,172345188,853194,202,95,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972771/SRR1972771.sralite.1,SRX994048,G4348.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908619,SAMN03253951,simple,186538,Zaire ebolavirus,G4348.1,,,,,,,no,,,,,BI,SRA178666,,public,D96351815D08ACAA84B0C4EAFCD4BA4F,1030F9559691FBD07176629CCB345F52
SRR1972772,4/14/2015 14:14,4/14/2015 14:12,1219179,246274158,1219179,202,137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972772/SRR1972772.sralite.1,SRX994049,G4350.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908618,SAMN03253952,simple,186538,Zaire ebolavirus,G4350.1,,,,,,,no,,,,,BI,SRA178666,,public,9AC9AB9E5218C3162316BE61F16EB436,D8B0869A0787E269AFBC31E014E1D325
SRR1972773,4/14/2015 14:14,4/14/2015 14:12,243590,49205180,243590,202,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972773/SRR1972773.sralite.1,SRX994050,G4368.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908617,SAMN03253953,simple,186538,Zaire ebolavirus,G4368.2,,,,,,,no,,,,,BI,SRA178666,,public,8E5BB75A10C7D3FC442FB901653FCAAF,AA590A9DB8233D1DC17C55C53734FB0B
SRR1972774,4/14/2015 14:14,4/14/2015 14:12,1974596,398868392,1974596,202,229,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972774/SRR1972774.sralite.1,SRX994051,G4380.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908616,SAMN03253954,simple,186538,Zaire ebolavirus,G4380.1,,,,,,,no,,,,,BI,SRA178666,,public,281027C108C7DC91CDFB48EFDA31D315,427C4636435DF11F16A9FBBB55CF8C9C
SRR1972775,4/14/2015 14:14,4/14/2015 14:12,1240650,250611300,1240650,202,138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972775/SRR1972775.sralite.1,SRX994052,G4382.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908614,SAMN03253955,simple,186538,Zaire ebolavirus,G4382.1,,,,,,,no,,,,,BI,SRA178666,,public,58C160F1D2492D245D04453D16859780,B7DA5855D9C2D4148D415E1DFFA7EB12
SRR1972776,4/14/2015 14:14,4/14/2015 14:12,212384,42901568,212384,202,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972776/SRR1972776.sralite.1,SRX994053,G4388.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908615,SAMN03253957,simple,186538,Zaire ebolavirus,G4388.1,,,,,,,no,,,,,BI,SRA178666,,public,7C6891A424204AD154AAEFC5874DD5D6,8A742AEB6DE9F35B447EC1D38E945F63
SRR1972677,4/14/2015 14:30,4/14/2015 14:28,359472,72613344,359472,202,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972677/SRR1972677.sralite.1,SRX993954,G4024.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908718,SAMN03253855,simple,186538,Zaire ebolavirus,G4024.2,,,,,,,no,,,,,BI,SRA178666,,public,D167AB0ABB4A6AC5BA8155F8F63B4C7E,67D3DFA05DDFD11BB4A4AD4A82A547B5
SRR1972678,4/14/2015 14:29,4/14/2015 14:27,97659,19727118,97659,202,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972678/SRR1972678.sralite.1,SRX993955,G4028.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908717,SAMN03253856,simple,186538,Zaire ebolavirus,G4028.1,,,,,,,no,,,,,BI,SRA178666,,public,932D9A1C3CF13029D37BF581FE92D785,6631A24C3B951BBA17FE805AABE69DD1
SRR1972679,4/14/2015 14:28,4/14/2015 14:26,543136,109713472,543136,202,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972679/SRR1972679.sralite.1,SRX993956,G4028.4.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908716,SAMN03253857,simple,186538,Zaire ebolavirus,G4028.4,,,,,,,no,,,,,BI,SRA178666,,public,66939994E275978F27E24E46D64F72FC,DAFD52AAA34944B047117C80CB503260
SRR1972680,4/14/2015 14:27,4/14/2015 14:26,712619,143949038,712619,202,78,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972680/SRR1972680.sralite.1,SRX993957,G4032.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908715,SAMN03253858,simple,186538,Zaire ebolavirus,G4032.2,,,,,,,no,,,,,BI,SRA178666,,public,9CDC537EC260FBD017A3BE3F796F68AE,9751901145F14D9DEEDACE256CA8AF3E
SRR1972681,4/14/2015 14:27,4/14/2015 14:26,747894,151074588,747894,202,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972681/SRR1972681.sralite.1,SRX993958,G4033.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908713,SAMN03253859,simple,186538,Zaire ebolavirus,G4033.2,,,,,,,no,,,,,BI,SRA178666,,public,705889C3B995B90F2AD0E8462E5549E8,1476E8DD7AAAE41BD8B687975D4C2013
SRR1972682,4/14/2015 14:27,4/14/2015 14:26,773339,156214478,773339,202,86,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972682/SRR1972682.sralite.1,SRX993959,G4033.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908714,SAMN03253860,simple,186538,Zaire ebolavirus,G4033.3,,,,,,,no,,,,,BI,SRA178666,,public,9BE56F92930C877392B3BCF90827B91A,990BE6DE7F33961916915A525EB760D7
SRR1972683,4/14/2015 14:26,4/14/2015 14:25,140290,28338580,140290,202,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972683/SRR1972683.sralite.1,SRX993960,G4034.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908712,SAMN03253861,simple,186538,Zaire ebolavirus,G4034.2,,,,,,,no,,,,,BI,SRA178666,,public,CC2A9C3C1C4432745159AA9A04B9030B,95E4931F97713993528106AE3F5D45D2
SRR1972684,4/14/2015 14:27,4/14/2015 14:26,945512,190993424,945512,202,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972684/SRR1972684.sralite.1,SRX993961,G4034.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908711,SAMN03253862,simple,186538,Zaire ebolavirus,G4034.3,,,,,,,no,,,,,BI,SRA178666,,public,C514976F77FDEA419CD1D0653F2E0BA6,74AA4BC36866775566CE7C9B46594129
SRR1972685,4/14/2015 14:27,4/14/2015 14:25,721655,145774310,721655,202,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972685/SRR1972685.sralite.1,SRX993962,G4073.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908710,SAMN03253863,simple,186538,Zaire ebolavirus,G4073.1,,,,,,,no,,,,,BI,SRA178666,,public,B42CF685E70B5FD576C136EA1FD2FF69,4B86D6BBC67205A01E146F740714AF46
SRR1972686,4/14/2015 14:26,4/14/2015 14:25,630593,127379786,630593,202,69,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972686/SRR1972686.sralite.1,SRX993963,G4074.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908709,SAMN03253864,simple,186538,Zaire ebolavirus,G4074.1,,,,,,,no,,,,,BI,SRA178666,,public,F6FA5FACEFA41468648BDEDBE95F3B13,CD2AE95FF7232130AFDC7FEF064A89DB
SRR1972687,4/14/2015 14:27,4/14/2015 14:26,455270,91964540,455270,202,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972687/SRR1972687.sralite.1,SRX993964,G4079.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908708,SAMN03253865,simple,186538,Zaire ebolavirus,G4079.1,,,,,,,no,,,,,BI,SRA178666,,public,FE3BAEA50375937FB6D5F33C656ED165,57DD0B11537CD653F633B06D74C4C744
SRR1972688,4/14/2015 14:28,4/14/2015 14:26,1060806,214282812,1060806,202,117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972688/SRR1972688.sralite.1,SRX993965,G4086.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908706,SAMN03253866,simple,186538,Zaire ebolavirus,G4086.1,,,,,,,no,,,,,BI,SRA178666,,public,18A6B320D1A7A433C64564845A4130CF,70ACF13F32E2ECB546EC59405BE26596
SRR1972689,4/14/2015 14:26,4/14/2015 14:25,806896,162992992,806896,202,89,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972689/SRR1972689.sralite.1,SRX993966,G4086.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908707,SAMN03253867,simple,186538,Zaire ebolavirus,G4086.2,,,,,,,no,,,,,BI,SRA178666,,public,3C1D2DAE14E2D5EB588E59E2047C4D0C,3BB5DB211564D9B244B668AA56E1E90F
SRR1972690,4/14/2015 14:25,4/14/2015 14:24,539659,109011118,539659,202,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972690/SRR1972690.sralite.1,SRX993967,G4086.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908705,SAMN03253868,simple,186538,Zaire ebolavirus,G4086.3,,,,,,,no,,,,,BI,SRA178666,,public,B3014DD5DB7C45374578316272B2D4D9,B1960B48787B315031C22C83F91BEC0B
SRR1972691,4/14/2015 14:26,4/14/2015 14:24,818644,165366088,818644,202,91,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972691/SRR1972691.sralite.1,SRX993968,G4088.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908704,SAMN03253869,simple,186538,Zaire ebolavirus,G4088.1,,,,,,,no,,,,,BI,SRA178666,,public,C67A337A4140C3847AEE1B59DA649628,1F67CC25D93AECDF8BA3B8BFF1DFEE0B
SRR1972692,4/14/2015 14:25,4/14/2015 14:24,722523,145949646,722523,202,78,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972692/SRR1972692.sralite.1,SRX993969,G4088.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908703,SAMN03253870,simple,186538,Zaire ebolavirus,G4088.2,,,,,,,no,,,,,BI,SRA178666,,public,95E72D92A61B3218E35B132DB791DD34,4C0DA206A008F63553C4918B3168C0CD
SRR1972693,4/14/2015 14:25,4/14/2015 14:24,879393,177637386,879393,202,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972693/SRR1972693.sralite.1,SRX993970,G4088.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908702,SAMN03253871,simple,186538,Zaire ebolavirus,G4088.3,,,,,,,no,,,,,BI,SRA178666,,public,CECFDD56D27FB38C848D7CF9B707D455,A444DA99086543C69C02AB43440825DD
SRR1972694,4/14/2015 14:24,4/14/2015 14:23,748311,151158822,748311,202,84,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972694/SRR1972694.sralite.1,SRX993971,G4088.4.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908701,SAMN03253872,simple,186538,Zaire ebolavirus,G4088.4,,,,,,,no,,,,,BI,SRA178666,,public,AEB7FC258CBE19454D6A7A5A0CA0C40A,2F1A2FDD567A5EE46BBCDE55E1459099
SRR1972695,4/14/2015 14:24,4/14/2015 14:23,939007,189679414,939007,202,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972695/SRR1972695.sralite.1,SRX993972,G4095.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908700,SAMN03253873,simple,186538,Zaire ebolavirus,G4095.2,,,,,,,no,,,,,BI,SRA178666,,public,070E915AE4DE60F93B092EC825170594,7B3F8FA6A5995115EF8E02C7C9E2CFBA
SRR1972696,4/14/2015 14:24,4/14/2015 14:23,964626,194854452,964626,202,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972696/SRR1972696.sralite.1,SRX993973,G4095.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908699,SAMN03253874,simple,186538,Zaire ebolavirus,G4095.3,,,,,,,no,,,,,BI,SRA178666,,public,B7A557BEE7C939AAC70DA720760D5DA1,8345DF0E48784040A9B3B815C9F6B5AC
SRR1972697,4/14/2015 14:26,4/14/2015 14:24,936657,189204714,936657,202,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972697/SRR1972697.sralite.1,SRX993974,G4096.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908698,SAMN03253875,simple,186538,Zaire ebolavirus,G4096.1,,,,,,,no,,,,,BI,SRA178666,,public,AF0137A6ED56D35E6225B0571B1BE0E3,B1C4EC73DC441BECF2625B18A9E38ED4
SRR1972698,4/14/2015 14:24,4/14/2015 14:23,857957,173307314,857957,202,95,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972698/SRR1972698.sralite.1,SRX993975,G4105.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908697,SAMN03253877,simple,186538,Zaire ebolavirus,G4105.1,,,,,,,no,,,,,BI,SRA178666,,public,3A3DD8D6889FC6EBD9CAA520C8DC4349,7A3DE2280938F6C6D002D121E4CB64AB
SRR1972699,4/14/2015 14:24,4/14/2015 14:23,869153,175568906,869153,202,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972699/SRR1972699.sralite.1,SRX993976,G4110.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908696,SAMN03253878,simple,186538,Zaire ebolavirus,G4110.1,,,,,,,no,,,,,BI,SRA178666,,public,8C718AC76A8520F7631BCB5C083A2D49,3CD7619530330394D95BD5B403B8D28A
SRR1972700,4/14/2015 14:24,4/14/2015 14:23,852995,172304990,852995,202,92,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972700/SRR1972700.sralite.1,SRX993977,G4110.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908695,SAMN03253879,simple,186538,Zaire ebolavirus,G4110.2,,,,,,,no,,,,,BI,SRA178666,,public,00FEFB78DC29D29AC0C9BB5ACE293439,5D40AB65DEFAC7ED434B17E3B3E97AAC
SRR1972701,4/14/2015 14:24,4/14/2015 14:23,880205,177801410,880205,202,97,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972701/SRR1972701.sralite.1,SRX993978,G4116.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908694,SAMN03253880,simple,186538,Zaire ebolavirus,G4116.1,,,,,,,no,,,,,BI,SRA178666,,public,84CC57B66D4590D240E9AF567363BD48,B6CE687E46685A80B45C58214CC5C5EC
SRR1972702,4/14/2015 14:24,4/14/2015 14:23,869824,175704448,869824,202,97,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972702/SRR1972702.sralite.1,SRX993979,G4118.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908692,SAMN03253881,simple,186538,Zaire ebolavirus,G4118.1,,,,,,,no,,,,,BI,SRA178666,,public,8C9D37113B720E51CCF53DCD1A6D7B8D,BF6B2B578FF7F5D47ED57CBF2C6DFFE4
SRR1972703,4/14/2015 14:24,4/14/2015 14:23,853181,172342562,853181,202,91,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972703/SRR1972703.sralite.1,SRX993980,G4121.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908693,SAMN03253882,simple,186538,Zaire ebolavirus,G4121.1,,,,,,,no,,,,,BI,SRA178666,,public,83D52FF231D292714EDECD572B943705,45CDB09A543A50545C192039E39BE798
SRR1972704,4/14/2015 14:24,4/14/2015 14:23,468451,94627102,468451,202,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972704/SRR1972704.sralite.1,SRX993981,G4121.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908691,SAMN03253883,simple,186538,Zaire ebolavirus,G4121.2,,,,,,,no,,,,,BI,SRA178666,,public,43D86159F272AB013F973EE09137671F,578DA858581385FF1FF2FCB9C1CE22C0
SRR1972705,4/14/2015 14:24,4/14/2015 14:23,1091203,220423006,1091203,202,120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972705/SRR1972705.sralite.1,SRX993982,G4122.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908690,SAMN03253884,simple,186538,Zaire ebolavirus,G4122.1,,,,,,,no,,,,,BI,SRA178666,,public,D22137FE1A9960D87ACCE2E86A347228,0EF33E3C8B36D67F35F46AD76C5EF808
SRR1972706,4/14/2015 14:24,4/14/2015 14:23,866015,174935030,866015,202,95,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972706/SRR1972706.sralite.1,SRX993983,G4124.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908689,SAMN03253885,simple,186538,Zaire ebolavirus,G4124.1,,,,,,,no,,,,,BI,SRA178666,,public,5BFAE71D4970D165F9F5070CC0160E19,E4531FA59E7D3C3F48412D6936DBE6B7
SRR1972707,4/14/2015 14:24,4/14/2015 14:22,1248595,252216190,1248595,202,138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972707/SRR1972707.sralite.1,SRX993984,G4125.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908688,SAMN03253886,simple,186538,Zaire ebolavirus,G4125.1,,,,,,,no,,,,,BI,SRA178666,,public,F0F93F02CD36966B249E74E359D15AEF,E12E6EA79C3675372ED8F7957261BAFF
SRR1972708,4/14/2015 14:24,4/14/2015 14:22,623728,125993056,623728,202,69,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972708/SRR1972708.sralite.1,SRX993985,G4127.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908687,SAMN03253887,simple,186538,Zaire ebolavirus,G4127.2,,,,,,,no,,,,,BI,SRA178666,,public,0F355CA6DED4CBCE170F8B80F353DD7E,2C8964F0CA87322808E6C3CD261A572F
